peak ID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum,Predicted Label,Prediction Probability
1712,Unknown,18612,9.4348,9.614634,9.895083,105.0337,89906.4375,448146.15625,,[M+H]+,M + 0,similar chromatogram in higher mz_1714; similar chromatogram in higher mz_1716; similar chromatogram in higher mz_1717; similar chromatogram in higher mz_1718; similar chromatogram in higher mz_1726; similar chromatogram in higher mz_1722; found in higher mz's MsMs_1714,,,,,,,999,False,False,False,,,,,,1964.335,105.02268:39 105.03373:32352 106.03675:2088 107.03845:137 107.04961:111 107.08511:226 108.04384:103 108.08052:174 109.06519:52 109.10102:417,50.01523:1508 51.02272:9637 76.79333:47 77.03921:16845 105.03485:200,0,0.13134391376554883
1714,Unknown,18612,9.42095,9.614634,9.854134,163.0763,167467.125,823942.625,,[M+H]+,M + 0,found in higher mz's MsMs_1726,,,,,,,999,False,False,False,,,,,,1757.11,163.03873:26 163.07628:56157 163.10132:35 163.11259:49 164.04288:26 164.07929:5767 164.11571:62 165.05388:79 165.08159:439 165.11308:59 165.12568:150 165.16221:132 166.08442:58 166.13117:35 167.04847:42 167.07001:56 167.08522:42 167.10803:78 167.14351:121,50.01523:231 51.02272:1217 76.79333:29 77.03835:21193 79.0544:172 91.05285:106 92.02638:35 104.69555:34 105.03385:31054 106.03585:38 115.05233:43 117.06941:32 123.04307:42 133.02631:30 135.0453:33 135.07834:57 163.03999:24 163.07504:235,0,0.27228183164868447
1716,Unknown,18612,9.51755,9.614634,9.740067,191.085,4684.9375,24071.59375,,[M+H]+,M + 0,similar chromatogram in higher mz_1707; similar chromatogram in higher mz_1710,,,,,,,999,False,False,False,,,,,,146.6845,191.085:1394 191.10533:134 191.14056:127 191.17987:245 192.08908:274 192.10266:82 192.13663:48 192.18147:59 193.08352:62 193.12166:284 193.15845:517 193.19387:49 194.11741:506 194.15975:80 195.10066:127 195.1212:305 195.13626:138 195.1746:293,55.05373:164 65.03782:108 67.05251:81 69.07349:66 74.7323:20 77.04047:117 79.05394:152 81.06955:102 86.93652:20 91.05426:159 93.07178:105 95.08463:74 105.06957:81 107.05029:117 107.08376:115 117.06897:63 119.08647:161 120.00394:20 121.09854:142 131.08383:59 135.11667:84 145.09979:68 149.09567:37 149.1328:51 152.06084:68 158.10828:97 164.06264:55 165.07118:1288 173.09734:66 176.0647:73 176.11934:21 187.05444:46 189.07092:3535 190.07782:3602 191.08601:5498,0,0.022037170492042395
1718,Unknown,18612,9.4763,9.614634,9.895083,365.1367,140299.6875,682235.1875,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,996.0886,365.08993:34 365.13675:38945 366.13959:8110 366.27841:27 366.30468:31 367.14005:1056 367.19077:50 367.23022:94 367.24712:76 367.27155:65 367.33354:149 368.14188:146 368.17009:31 368.2284:52 368.26038:45 368.31682:59 368.33751:73 368.42406:31 369.15071:38 369.24301:78 369.26185:66 369.32213:37 369.35039:134,85.10228:10 97.01613:10 161.84184:10 163.07756:55 185.0451:17 201.16902:10 243.09743:370 365.06516:20 365.10449:70 365.13635:8873,0,0.13427721655218738
1723,Unknown,18612,9.489516,9.614634,9.75415,573.3597,2195.375,10253.5791015625,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,292.3144,573.35971:664 573.47239:40 574.36244:232 575.35899:122 575.41307:142 575.50008:43 576.35876:46 576.41995:47 577.36175:25 577.45126:26 577.52664:35 578.31611:69,72.06508:20 87.04349:32 90.01985:50 133.09148:58 147.11176:20 161.1339:20 166.13841:71 175.09439:20 177.11205:59 178.07091:39 184.14577:56 185.15414:1139 208.15381:81 229.17383:67 239.14566:54 239.17902:60 248.14558:21 258.11746:21 266.1929:34 267.16779:21 277.23035:21 290.2312:50 295.17365:41 296.20865:49 296.22214:21 306.23099:21 310.22546:63 312.19864:71 317.22964:25 321.24933:66 327.19775:21 334.25369:62 334.27521:21 340.23758:64 365.29388:21 373.23184:50 374.22867:39 378.29407:43 394.2963:46 409.27835:21 409.31604:21 413.16864:21 422.25443:21 422.29672:93 422.30679:177 467.34756:37 482.32553:67 497.35172:63 573.20245:22 573.34326:132 573.35736:191 573.47473:93 573.50055:89,0,0.16659887966217826
1724,Unknown,18623,9.5592,9.62855,9.698017,261.1851,2252.0,12854.978515625,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,46.7721,261.12965:33 261.18509:547 261.20727:45 261.21995:473 262.14286:271 262.1873:103 262.2254:95 263.20256:116 263.23596:759 264.20385:52 264.2405:130 265.14319:24 265.16394:56 265.1815:111 265.19427:88 265.21662:364 265.25175:370,55.01586:11 55.05295:60 57.0691:701 61.02932:10 67.05405:88 69.07017:38 71.08473:27 72.04504:21 77.04126:10 79.05386:44 81.06947:108 83.05148:34 85.06375:17 91.05324:109 93.06885:81 95.08262:41 97.06676:19 99.08211:25 103.05549:19 105.06947:67 107.08366:49 109.10058:52 111.04334:37 115.10962:10 117.06992:37 119.08421:53 121.05959:33 121.10166:60 123.11539:35 128.0609:25 131.0489:323 131.08371:35 133.09814:51 135.11768:54 137.09618:30 145.10201:79 147.11517:42 149.05963:844 151.07709:23 155.06844:63 157.09898:27 159.1143:62 161.13251:60 163.1459:37 165.09117:34 169.10043:27 172.09006:88 173.13069:68 175.07347:31 175.14871:35 177.16145:30 187.11192:153 187.14813:75 189.16241:18 191.14548:19 193.15384:29 201.12683:37 203.17847:32 205.12395:881 208.66731:10 215.18024:29 219.17171:10 232.16914:15 243.13676:42 243.17192:25 243.18568:24 243.21014:67 246.06657:25 261.10715:32 261.16418:28 261.18637:227 261.22281:84,0,0.010960423634336677
1726,Unknown,18623,9.503467,9.62855,9.781317,388.2115,7461.9375,39336.8203125,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,203.7659,388.17679:39 388.21155:1643 389.19142:30 389.21463:432 389.25138:74 390.21513:88 390.29646:38 391.17231:25 391.24793:49 391.28283:81 391.30416:58 392.22386:30 392.30734:49,57.06842:26 69.06942:20 77.03789:39 84.05693:20 85.06384:42 89.05793:57 95.04639:20 100.07215:20 105.0334:114 108.08834:20 133.08922:25 163.07594:1197 370.27386:21 388.23682:43 388.35852:71,0,0.09909042770174906
1729,Unknown,18634,9.4763,9.642283,9.84035,291.2676,2556.4375,20822.740234375,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,277.7707,291.15546:42 291.17553:60 291.19727:134 291.22906:300 291.26754:602 292.20015:48 292.23031:42 292.27053:142 293.03188:209 293.15775:31 293.17285:88 293.19299:53 293.21146:373 293.24167:52 293.24503:188 293.26014:193 293.28028:35 294.16903:37 294.21274:83 294.24806:49 295.02376:68 295.04902:102 295.17195:55 295.18542:45 295.20563:59 295.22585:453 295.2629:32 296.23056:116,55.05368:107 55.06313:10 57.03356:31 57.06984:370 59.04843:41 67.05405:293 69.06935:171 71.08473:227 74.06763:10 77.04556:10 79.05386:151 81.06947:485 83.04791:17 83.08454:95 85.06556:55 85.09992:178 89.0597:164 91.05324:60 93.07074:178 95.04917:24 95.08549:642 97.06386:46 97.0996:52 99.04504:21 99.07723:19 105.06947:123 107.08467:135 109.10058:331 111.08053:34 115.04652:10 118.07332:10 119.08528:194 121.10058:198 123.07841:25 123.11648:218 125.05801:20 128.0609:27 131.08147:15 133.08118:24 133.1004:127 135.1154:168 135.51566:10 137.09618:27 137.13176:67 141.09048:20 143.08629:30 145.09729:22 147.10092:26 147.11636:96 149.09554:34 149.13385:110 151.09637:51 151.12167:28 151.14818:75 153.0899:29 153.1263:28 156.97861:10 157.1002:30 159.11554:58 161.13002:123 163.11209:34 163.14716:90 165.11888:19 165.1277:39 167.1088:20 170.0719:18 171.11668:73 171.16286:10 173.13069:27 175.11238:68 175.14742:94 177.12492:29 177.16145:56 179.0663:32 179.10696:29 179.14633:32 181.12115:22 185.12996:28 187.10657:32 189.07208:28 189.12601:33 189.16241:110 191.17935:61 191.19968:10 193.019:51 193.19881:21 195.16997:11 197.13602:10 199.14648:60 203.1058:31 203.17567:40 203.98271:10 205.19135:18 207.04346:10 213.16318:21 215.18167:72 217.15765:38 217.19234:15 220.99245:17 221.1936:16 225.21964:10 229.19588:50 231.21121:56 233.1201:17 233.19644:10 235.1646:23 245.22156:83 247.24126:31 249.18723:25 255.21025:97 273.18243:41 273.22293:75 273.25858:158 289.03809:10 291.17862:69 291.19199:39 291.22211:53 291.22879:90 291.26727:189,0,0.0033333333333333335
1731,Unknown,18645,9.58685,9.655933,9.781317,221.153,11875.8125,62085.484375,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,182.3963,221.09761:34 221.11656:78 221.13551:62 221.15301:4199 221.18945:207 221.22736:83 222.11036:46 222.15711:495 222.19218:41 223.06392:1697 223.09613:48 223.11077:38 223.15031:42 223.16642:82 223.20596:104 224.06648:279 224.08996:31 224.12664:38 224.17361:32 224.20883:29 225.04187:125 225.06099:170 225.0904:312 225.14041:197 225.16541:65 225.18601:222 225.19484:216 225.21984:124 226.0975:456 226.1432:39,53.03947:42 55.01874:37 55.05438:258 57.03354:92 57.05279:33 57.06982:632 59.0499:81 65.03693:11 65.03851:36 67.0492:10 67.05402:145 69.06932:115 71.08635:656 73.0461:29 73.06537:28 77.03692:139 79.0547:423 81.06943:3115 83.0845:54 89.05966:37 91.03449:18 91.05507:418 93.07069:92 95.03861:30 95.04817:471 95.08449:86 97.06285:27 99.07816:90 105.03224:43 105.06942:273 107.04506:145 107.0481:755 109.06572:89 109.10053:132 111.08255:50 115.05277:121 117.0582:59 119.04886:648 119.06918:41 119.07881:83 119.08523:133 121.02826:165 121.06601:204 121.10161:64 123.04464:775 123.06965:100 123.11751:35 128.06084:31 129.06898:31 131.04997:29 132.05627:30 133.06528:1694 133.0845:45 134.10878:44 135.08002:285 135.11534:42 137.05479:37 137.05939:231 137.09496:66 137.13055:29 142.07489:39 145.06297:48 145.10194:22 146.07539:66 147.06161:40 147.08063:789 147.11868:39 149.06076:130 149.09785:87 151.07581:568 151.11316:28 153.08983:36 155.08423:23 157.09891:24 159.07837:74 160.08763:93 161.09634:345 161.13367:62 163.07571:31 163.14581:38 165.06464:76 165.08983:340 173.09708:51 174.10452:58 175.1123:683 175.13176:39 175.14862:31 177.12875:51 178.06149:24 178.0798:36 179.10687:182 188.1162:35 193.09517:41 193.12242:202 193.15511:48 203.12946:34 203.14204:248 203.17557:29 205.16176:48 206.10641:29 206.1599:119 221.10165:68 221.11916:79 221.13811:55 221.15414:791 221.18767:61,0,0.006666666666666667
1734,Unknown,18656,9.5592,9.669933,9.881467,258.2419,8899.25,50858.4296875,,[M+H]+,M + 0,similar chromatogram in higher mz_1736; similar chromatogram in higher mz_1742,,,,,,,999,False,False,False,,,,,,454.6429,258.24193:2033 259.15326:84 259.16904:185 259.18797:59 259.20533:291 259.24637:325 260.1737:51 260.21007:63 260.24802:54 261.14704:72 261.16605:34 261.18664:125 261.2215:293 261.25636:30 262.14124:41 262.17933:65 262.22378:45 262.25394:39 263.10712:29 263.14687:29 263.16596:67 263.18345:28 263.20094:122 263.23593:418,55.05292:81 57.07056:1287 58.05975:53 58.06498:267 60.04463:25 62.05979:886 68.05794:20 69.07095:48 71.08139:35 71.08635:392 72.04417:785 74.06:32 83.08271:20 85.10079:167 86.05933:83 90.05413:85 95.08544:17 99.07914:17 120.09076:13 128.981:10 138.963:10 143.12257:31 144.0882:10 158.07108:21 160.1236:23 162.13445:24 169.97469:10 173.12544:10 183.11336:10 187.1105:22 198.13367:27 200.11038:18 202.04813:24 203.0694:10 212.23665:757 213.16164:19 226.17973:10 228.14774:17 230.24918:3658 240.20309:82 240.23196:1697 258.12183:25 258.15173:24 258.20844:46 258.2431:367,0,0.0281688186323004
1735,Unknown,18656,9.5592,9.669933,9.84035,281.0513,5436.125,61720.1328125,,[M+H]+,M + 0,similar chromatogram in higher mz_1739,,,,,,,999,False,False,False,,,,,,21.33703,281.05133:1317 281.15158:77 281.19268:60 281.2272:74 281.24692:1244 282.04976:359 282.25064:283 282.27864:133 283.03017:281 283.04831:189 283.17532:832 283.20666:139 283.22316:69 283.23965:68 283.26275:1291 284.03211:62 284.04698:49 284.13785:38 284.18081:173 284.20891:48 284.2651:264 284.29155:43 285.13181:67 285.15168:51 285.18313:121 285.22121:145 285.24107:45 285.26756:43 285.2775:32,53.03949:25 55.05367:504 57.03356:64 57.06984:592 59.04917:20 67.05485:266 69.0669:68 69.06934:399 71.05002:396 71.08638:240 73.04109:40 73.04696:122 75.02657:20 77.03953:54 79.05385:137 81.07123:331 83.05058:134 83.08453:191 85.02758:170 85.06374:203 85.10263:101 89.05876:20 91.05229:70 93.06978:187 95.08643:433 97.06288:87 97.10055:134 99.04502:792 99.07917:59 105.07046:100 107.08567:147 109.05962:51 109.10057:361 111.08155:103 113.05534:46 119.0842:107 121.10381:143 123.03925:59 123.11755:175 127.07549:103 128.062:20 133.10152:181 135.11424:72 147.11754:93 149.13023:81 151.11201:56 155.08795:20 161.13248:82 163.14713:55 165.08989:114 178.13483:20 183.17577:84 189.16374:79 203.18263:70 205.01724:80 205.19975:70 207.03355:127 211.11002:85 220.12329:21 222.18901:33 223.20718:61 239.23334:92 245.2292:81 248.98763:591 249.01392:21 251.10817:68 265.00241:36 265.01996:1801 266.99771:90 281.04938:2046 281.16608:95 281.245:60,0,0.006833583708896678
1736,Unknown,18656,9.5592,9.669933,9.98485,328.321,3741.5,23435.568359375,,[M+H]+,M + 0,similar chromatogram in higher mz_1743,,,,,,,999,False,False,False,,,,,,2899.9,328.15943:88 328.20738:141 328.25711:56 328.28552:39 328.32105:893 328.96258:21 329.00348:91 329.19554:55 329.21155:93 329.25246:53 329.27558:38 329.32183:487 330.1745:22 330.26356:32 330.32592:73 331.17096:28 331.20843:52 331.22448:156 331.26373:51 332.11533:29 332.22432:41 332.25469:24 333.16661:25 333.24355:150 333.27934:42,57.06982:251 58.059:38 58.06498:497 59.03107:20 62.06211:10 69.06932:24 69.07421:10 71.0847:151 73.0285:30 73.06369:23 77.02229:36 78.0235:10 81.06855:16 83.08539:46 85.09988:105 87.04336:34 88.05138:25 89.06058:643 90.01879:134 90.06158:109 91.07471:10 95.08449:55 98.98451:272 102.05478:37 104.07:641 107.09071:34 109.10258:28 115.05698:10 133.08337:50 134.09177:36 175.9929:10 178.11383:24 184.07767:38 194.01028:10 198.13506:11 223.10751:10 238.07928:10 257.17615:20 280.06412:10 284.06476:10 296.1492:10 310.30792:24 313.10648:11 327.96375:64 328.29224:77 328.32068:4526,0,0.02500210160122766
