PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
1694	Unknown	18568	9.42095	9.5592	9.655933	237.176	3678.4375	25875.15234375	null	[M+H]+	M + 2	isotope of 1692	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	61.72318	237.11112:82 237.12923:48 237.14886:66 237.16848:122 237.17603:769 237.22132:493 238.1765:81 238.22642:85 239.08811:79 239.12753:59 239.14875:665 239.20029:395 239.23668:190 240.15336:85 240.20046:63 240.23084:87 241.10376:49 241.12355:63 241.1616:67 241.17531:191 241.1951:133 241.21641:189 241.25143:48	53.03806:48 55.01731:25 55.0544:343 57.0343:34 57.07058:1113 58.07322:276 59.04917:56 59.07855:68 67.05003:24 67.05405:275 67.77279:10 69.06935:372 71.05002:42 71.08307:39 75.94384:10 77.03867:31 79.05473:175 81.02975:38 81.07035:381 83.04879:40 83.06577:26 83.08632:151 85.06194:27 87.04431:22 91.0551:50 92.95161:10 93.07073:253 95.08548:346 97.06288:27 97.09959:24 97.10248:67 99.04405:69 105.06644:48 107.05119:21 107.08466:186 109.10057:162 111.04436:44 111.08155:52 115.96414:49 116.06023:25 117.07203:29 119.08313:68 121.09518:25 121.10057:126 123.07949:46 123.11755:61 124.04712:42 125.05032:43 125.06019:72 125.09198:24 131.08369:98 133.09926:48 135.11768:107 137.09271:40 137.10075:13 139.11333:21 143.08041:21 144.0918:30 145.10081:20 149.13383:61 152.12231:16 153.05229:44 153.08868:33 155.08429:20 159.11676:37 161.13:35 162.97939:24 163.07578:24 163.10957:48 163.14713:36 164.07751:24 165.06848:21 165.08109:57 167.08723:48 167.14299:24 173.13455:18 177.16273:51 179.08466:21 179.10957:34 180.08304:30 180.10934:252 181.11322:493 191.10614:26 193.01352:18 193.09798:45 195.10422:21 195.19051:35 201.16158:22 204.13953:24 207.08434:10 209.11501:26 209.15755:27 219.09769:35 219.17896:25 219.21088:44 222.10719:24 222.13933:26 237.13045:63 237.14252:38 237.17723:745 237.22102:73
1695	Unknown	18579	9.46215	9.573	9.798883	155.1249	5279.5625	26354.431640625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	133.5203	155.04557:112 155.06998:93 155.08952:38 155.10539:95 155.12492:1337 155.14324:55 156.08116:62 156.12893:211 157.06737:38 157.08825:43 157.10177:96 158.09489:444 158.1257:31 158.15406:311 159.06764:35 159.08001:84 159.10102:66 159.1171:276 160.08555:33 160.1178:43	51.93797:9 53.03806:118 55.01731:40 55.05367:195 56.04951:7 57.01579:31 57.03355:29 57.07058:37 59.03184:1132 61.01017:140 62.9643:41 65.03932:25 66.04563:18 67.05484:327 67.93429:13 69.03269:20 69.07097:30 71.03101:117 71.04919:34 73.04696:1307 73.06539:8 75.02657:24 77.03866:55 79.05385:276 80.9724:226 81.03416:13 81.07034:749 83.02824:8 83.04879:31 83.08542:8 85.02758:34 85.04747:117 87.0626:10 91.05323:70 93.07072:34 95.03195:19 95.0482:15 95.08547:136 97.04549:95 97.06288:8 98.98454:323 99.02551:9 99.06161:102 109.06371:18 109.10159:62 113.05846:13 119.08526:21 127.0567:16 128.06532:22 129.07124:11 153.07048:18 155.0611:13 155.07085:12 155.08549:19
1696	Unknown	18579	9.42095	9.573	9.711884	192.0821	2170.1875	18899.83203125	null	[M+H]+	M + 1	isotope of 1716	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.02793	192.08208:482 192.13779:60 192.18263:46 193.08741:130 193.12146:809 193.15688:844 193.19503:140 194.11857:437 194.16228:152 195.08402:79 195.10319:70 195.12236:351 195.13742:161 195.17577:194 196.15208:3403 196.16855:143	
1697	Unknown	18579	9.4487	9.573	9.785367	196.1521	12444.125	61980.74609375	null	[M+H]+	M + 0	similar chromatogram in higher mz_1692	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	593.6741	196.15208:3403 196.16855:143 197.12119:50 197.13082:44 197.15422:786 197.19138:101 198.12856:172 198.14925:171 198.18375:108 199.11083:71 199.13573:90 199.1468:90 199.16893:242 199.20628:31 200.16487:38 200.20093:177 200.237:56 201.11185:54 201.12715:208	53.03806:61 55.01731:11 55.05367:39 57.01727:13 57.07058:37 58.07247:13 59.03109:1515 61.01017:295 63.02654:9 65.03774:18 66.04643:10 67.05404:65 69.03269:8 69.06853:31 70.06438:8 70.07341:10 71.03101:118 71.08472:8 72.81172:17 73.04696:20213 73.41354:6 73.54715:7 73.56229:8 74.05159:23 74.93659:12 75.02147:11 75.02657:121 77.0378:40 78.04257:7 79.05385:346 80.05848:11 81.07034:3465 82.07079:12 83.03092:12 84.07931:13 85.04656:418 86.05845:8 87.0626:654 89.04026:42 89.05876:8 90.06253:15 91.0579:408 92.05874:15 93.06789:38 94.07398:23 95.04915:18 95.08452:53 96.05338:24 96.08893:9 97.04646:143 97.06384:6 99.0577:23 99.06356:1539 105.07247:13 106.07062:6 107.08364:22 108.08109:28 109.09238:9 109.10364:13 110.06415:6 111.06295:17 112.07665:31 113.07827:114 115.96308:9 117.07308:15 119.08847:9 121.1038:14 122.09939:19 122.10481:16 123.07839:8 123.11864:18 124.07441:28 125.07772:44 126.08838:28 127.09316:368 136.11197:25 137.04794:13 140.02821:8 140.10712:14 150.12788:21 151.09273:10 153.06441:14 153.10928:82 154.12137:58 155.12457:311 162.12575:4 164.14156:8 166.07632:14 167.99446:30 168.07451:10 168.08849:18 171.12178:4 173.13196:17 178.15837:8 181.10002:9 196.05016:17 196.08308:16 196.14075:11 196.16959:30 196.20253:7
1698	Unknown	18579	9.489516	9.573	9.711884	249.1844	62658.375	280655.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	996.8182	249.14728:61 249.18442:24187 249.21846:65 250.18817:3640 250.99976:148 251.07121:33 251.12868:44 251.19082:446 251.20014:377 251.23588:452 252.23752:91 252.99629:124 253.06802:29 253.11013:60 253.13196:39 253.14288:113 253.15536:69 253.18031:90 253.21619:689 253.25207:124 254.153:31	57.0703:626 79.05607:10 91.0537:11 95.08499:26 107.08816:17 118.07909:25 119.08465:42 133.06577:24 133.10194:32 137.05986:457 147.11797:22 161.09679:124 175.11143:62 177.08873:29 192.49123:19 193.12282:1949 249.1286:24 249.18275:634
1699	Unknown	18579	9.4763	9.573	9.740067	250.1882	10884.9375	55201.04296875	null	[M+H]+	M + 1	isotope of 1698	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	382.899	250.18817:3640 250.99976:148 251.07121:33 251.12868:44 251.19082:446 251.20014:377 251.23588:452 252.23752:91 252.99629:124 253.06802:29 253.11013:60 253.13196:39 253.14288:113 253.15536:69 253.18031:90 253.21619:689 253.25207:124 254.153:31 254.21864:188 254.24833:55 255.10249:32 255.12441:54 255.15729:85 255.17765:123	
1700	Unknown	18579	9.4348	9.573	9.669933	257.2111	5312.375	27255.025390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	106.9309	257.11681:41 257.13568:63 257.15297:74 257.1907:171 257.20956:1606 257.24887:54 258.18837:53 258.21358:310 258.24351:56 259.15484:46 259.16904:434 259.20534:425 259.2448:38 260.16738:51 260.20217:128 261.12803:41 261.14704:58 261.18506:139 261.2215:2050 262.14601:191 262.1841:58	55.0544:169 57.02615:10 57.03356:161 57.04688:90 57.05429:101 57.06762:153 57.06984:1214 59.04541:32 67.05485:185 69.07097:118 70.07259:17 71.08307:73 71.08555:438 75.04355:18 77.02146:15 79.05386:125 81.07035:188 83.08632:115 85.02668:25 85.09991:137 89.05969:84 89.11058:10 91.05417:90 91.06071:10 93.06884:68 95.08548:303 97.09959:43 97.10828:10 99.09186:26 101.09648:10 103.07439:52 108.04339:18 109.09955:105 113.0543:18 115.9652:40 117.06991:35 119.08634:17 121.09949:24 123.11973:36 128.06754:27 130.08223:10 131.08481:44 133.02576:15 133.10265:59 135.11424:29 141.06834:24 141.13821:29 142.12167:171 143.08745:23 145.09962:45 149.02492:27 153.06927:31 155.08307:48 157.10388:33 159.08337:20 159.11676:58 159.15758:25 161.13124:29 163.15215:23 165.07227:10 168.09103:26 169.06345:26 169.09914:39 171.07819:27 171.11665:37 173.13455:39 175.11107:22 176.0619:10 179.08466:33 183.11475:35 183.17444:36 185.09526:35 187.14944:26 195.07684:16 197.09608:38 197.13187:43 199.14369:24 201.04341:24 201.12543:24 201.16435:37 201.18243:38 202.86696:19 211.14705:27 211.20688:21 215.14426:31 225.08427:10 229.19585:52 239.13783:19 239.17876:63 240.09685:26 257.10864:22 257.1275:51 257.15424:55 257.1904:134 257.20926:89 257.25012:45 257.26901:44
1701	Unknown	18590	9.51755	9.58685	9.669933	135.0804	1455.1875	7919.443359375	null	[M+H]+	M + 0	similar chromatogram in higher mz_1702	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.84701	135.04397:116 135.08043:665 135.11689:306 135.92827:40 136.02086:437 136.04601:31 136.06088:492 136.11806:40 137.02308:50 137.0598:201 137.09652:149 137.13096:84 138.06582:37 139.11137:163 139.12293:37 139.98799:41	
1702	Unknown	18590	9.4487	9.58685	9.740067	204.1385	19405.6875	85263.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	850.4466	204.10907:496 204.13848:7691 204.18471:33 205.08779:117 205.11166:70 205.12008:94 205.14114:944 205.15939:413 205.19309:191 206.1167:32 206.14062:80 206.19552:38 207.0325:704 207.10021:89 207.12137:62 207.17499:322 207.21168:145 208.02951:113 208.13274:48 208.16951:214 208.18224:148 209.02749:93 209.09553:45 209.11821:100	119.08358:15 122.06952:41 129.06834:26 134.09451:24 143.08202:23 145.05872:17 146.07114:32 147.07755:37 147.10487:28 148.07309:40 150.09229:10 158.1048:20 161.08063:20 161.09431:37 162.08997:18 162.09869:132 166.07166:20 171.07729:34 174.08943:160 176.11691:43 184.0834:10 186.09988:70 187.10017:17 188.08163:24 188.10718:879 189.08453:18 189.1142:1039 204.10622:52 204.13841:2610
1703	Unknown	18590	9.503467	9.58685	9.711884	214.2153	1666.875	11077.3466796875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	113.6335	214.21533:543 215.14174:173 215.17913:133 215.22083:75 216.13789:118 216.19698:53 217.10455:211 217.12044:105 217.158:340 217.19556:307 217.88523:40 218.19934:71 219.09949:33 219.11545:37 219.14012:124 219.15173:94 219.1735:7794 219.19527:275 219.20978:122	55.0515:50 55.05441:129 56.05833:90 57.07059:243 58.02766:126 67.05405:349 69.06854:174 71.08391:61 73.04948:42 77.04728:20 81.06594:24 81.06947:185 83.08633:193 85.06376:42 88.07443:85 93.06885:84 95.08454:246 99.08016:20 100.1211:20 102.09246:280 102.0994:20 105.04234:36 107.08772:20 109.10161:61 116.10883:79 119.08636:20 130.12138:31 134.06345:32 143.08511:20 144.1377:60 161.13127:54 184.11101:70 196.20944:21 199.13542:36 200.86555:51 214.1777:55 214.21643:901
1704	Unknown	18590	9.489516	9.58685	9.725917	661.4109	1528	6812.20263671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	186.0623	661.4109:597 662.41467:158 663.42173:57 663.45203:123 664.45735:51 665.49378:35 666.36652:65	89.0634:45 133.08684:50 161.11882:20 175.09682:20 180.06859:20 180.1199:20 185.12463:37 185.14864:55 185.15263:459 239.17273:49 252.17809:27 266.12228:27 266.20386:32 274.21552:37 282.18781:22 296.20502:54 310.22174:43 321.24905:25 327.20807:21 340.23004:144 352.14899:21 354.25662:21 378.2861:49 379.28964:58 394.27454:20 416.20654:20 422.30841:118 422.32251:21 453.34192:22 461.28482:22 482.34232:22 497.35565:43 510.37094:113 520.52399:22 570.38666:29 570.43347:22 585.40942:54 644.37372:31 661.37067:45 661.41351:521 661.51685:65 661.54462:22
1705	Unknown	18601	9.503467	9.60065	9.767734	161.0957	10685.625	62969.10546875	null	[M+H]+	M + 0	found in higher mz's MsMs_1707	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	225.8906	161.06333:96 161.09568:3424 161.13176:260 162.09882:413 162.13502:81 163.03874:31 163.07504:42497 163.11134:233 163.14765:50 164.07929:4098 164.11446:181 164.1446:39 165.05389:86 165.07026:50 165.08286:346 165.09041:161 165.12568:194 165.16348:124 166.06042:30 166.09453:49	50.01547:20 55.01519:26 55.0181:93 55.053:161 57.93292:106 61.0133:20 67.05492:100 77.03187:122 77.03875:728 79.05481:342 81.07043:109 90.04589:111 91.05426:1023 92.05979:20 93.06988:538 103.0546:355 105.06555:173 105.07058:4367 107.04724:141 115.05399:454 116.06246:190 117.06897:532 118.04148:85 118.07663:96 119.08433:356 121.06618:2560 127.05352:216 128.05881:175 128.06323:767 129.06917:89 131.04904:1289 131.08607:126 132.05759:166 133.06435:130 133.07565:143 133.10052:1049 141.06851:89 143.08527:220 145.06555:914 146.07324:2809 155.0576:50 159.08107:137 161.09534:3819
1706	Unknown	18601	9.489516	9.60065	9.75415	162.0988	1403	8868.126953125	null	[M+H]+	M + 1	isotope of 1705	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	62.95249	162.09882:413 162.13502:81 163.03874:31 163.07504:42497 163.11134:233 163.14765:50 164.07929:4098 164.11446:181 164.1446:39 165.05389:86 165.07026:50 165.08286:346 165.09041:161 165.12568:194 165.16348:124 166.06042:30 166.09453:49 166.15771:60 167.04594:37 167.07128:96	
1707	Unknown	18601	9.503467	9.60065	9.781317	203.1063	25871	128576.328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	447.3944	203.10634:9601 203.14127:239 203.1762:119 204.11066:853 204.13727:4297 205.08658:87 205.11325:119 205.14133:631 205.15818:246 205.19469:127 206.14363:50 206.16052:46 207.03129:590 207.10041:115 207.12157:55 207.13709:104 207.17377:410 207.21187:104 208.03253:131	65.0367:20 90.04263:20 91.05472:63 93.06845:53 103.04808:20 105.07002:194 109.09806:20 115.05443:121 116.06396:20 119.08583:57 121.06446:189 127.05174:46 128.06145:96 129.06847:200 131.04945:80 131.08313:73 133.06589:96 133.09982:197 135.07948:35 139.04913:20 141.07124:146 142.07666:199 143.08566:91 145.06476:158 145.10019:46 146.07245:216 147.07886:90 147.11691:39 151.05592:20 152.0612:87 155.0824:39 157.06511:79 157.10074:133 159.08022:57 160.08699:141 161.06087:112 161.09694:1005 161.13054:35 165.07153:20 167.0865:74 169.0627:119 170.0737:287 173.05898:54 174.06761:182 175.07529:104 175.10899:127 185.09445:499 188.0845:91 201.09256:21 203.0979:42 203.10628:427
1708	Unknown	18601	9.51755	9.60065	9.711884	262.1431	3413.875	16112.884765625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	159.3912	262.14312:1072 262.17645:36 262.18915:45 262.22407:137 262.25264:33 263.14557:206 263.20282:153 263.23622:1257 264.14835:51 264.20093:46 264.24236:252 264.26626:27 265.1227:35 265.16101:61 265.18017:125 265.19613:61 265.21529:302 265.25201:539 266.17401:30 266.2188:70 266.9983:137 267.13447:35	55.05518:20 57.0699:359 58.06357:77 58.07253:43 67.05572:58 74.05758:20 89.94359:20 93.07083:79 110.10129:45 113.9599:20 132.06435:20 149.05858:69 150.06561:92 151.97623:20 160.1201:20 188.11511:42 202.12227:94 203.13115:66 205.1438:48 206.08138:119 206.125:138 227.14378:21 232.09619:71 244.16679:32 244.21428:46 246.10217:59 246.10986:298 247.11974:392 262.14438:2585 262.18408:50
1709	Unknown	18601	9.4763	9.60065	9.711884	440.2366	1670.25	7562.80615234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.79445	440.23703:439 440.31931:47 440.35633:131 441.23927:144 441.31958:69 441.36077:49 442.23852:35 442.33748:41 442.34985:44 443.33385:188 444.24249:36 444.33341:68 445.07761:243 445.1169:206	
1710	Unknown	18601	9.51755	9.60065	9.698017	452.3183	1892.6875	8581.0537109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	79.87387	452.31826:592 452.35787:127 452.39331:272 453.3258:141 453.36128:51 453.39676:63 454.29476:131 454.33864:106 454.37416:52 455.33169:52 457.27913:314	57.0699:34 67.05331:20 89.05886:692 99.07928:20 101.09659:62 103.04266:21 107.06956:71 111.04551:30 131.07262:20 133.08583:225 139.07301:20 145.12222:367 151.00615:20 151.09651:66 152.10435:20 155.06615:100 155.06981:634 157.0844:207 160.98836:20 163.13228:1124 168.05563:20 173.08057:126 177.11336:129 183.04861:20 185.15147:42 195.11813:27 195.12086:53 197.19125:160 197.4102:20 215.31274:21 217.10587:356 217.12465:21 239.1487:580 241.2179:34 255.15883:326 255.17448:21 259.12009:21 261.1312:174 273.17297:60 317.19476:605 435.32251:51 452.18677:45 452.27014:57 452.30768:35 452.33688:26 452.39941:49
1711	Unknown	18601	9.503467	9.60065	9.798883	617.3875	2224.25	10278.1044921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	401.9222	617.38746:612 618.39139:184 618.42552:41 619.2888:35 619.40346:54 619.43518:61 620.41636:35 621.29568:73 621.48384:95 622.30523:29 622.34191:54	59.04999:20 85.09639:20 99.04221:20 116.08359:37 128.11871:20 133.08244:77 178.06961:26 180.14769:20 182.18094:20 185.15414:910 208.15807:71 221.14134:21 224.14719:21 239.17296:75 250.25169:26 252.17989:55 253.19119:27 266.19449:33 269.1825:25 273.20374:57 282.18973:63 284.12961:20 291.24246:21 296.21036:92 310.21683:43 312.21597:21 317.23141:33 321.24231:21 333.22934:28 335.26349:56 340.23215:77 354.2514:43 362.25192:43 365.28079:77 378.28644:61 379.30334:21 384.25656:47 409.3121:58 417.26154:22 422.31284:75 424.27322:21 438.33841:21 453.34442:150 466.31821:73 466.33939:103 510.367:30 512.34656:20 526.37366:22 617.2608:34 617.33392:78 617.38263:404 617.50195:85 617.60675:57
1712	Unknown	18612	9.4348	9.614634	9.895083	105.0337	89906.4375	448146.15625	null	[M+H]+	M + 0	similar chromatogram in higher mz_1714; similar chromatogram in higher mz_1716; similar chromatogram in higher mz_1717; similar chromatogram in higher mz_1718; similar chromatogram in higher mz_1726; similar chromatogram in higher mz_1722; found in higher mz's MsMs_1714	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1964.335	105.02268:39 105.03373:32352 106.03675:2088 107.03845:137 107.04961:111 107.08511:226 108.04384:103 108.08052:174 109.06519:52 109.10102:417	50.01523:1508 51.02272:9637 76.79333:47 77.03921:16845 105.03485:200
1713	Unknown	18612	9.4348	9.614634	9.84035	106.0368	6891.0625	33978.30078125	null	[M+H]+	M + 1	isotope of 1712	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	335.127	106.03675:2088 107.03845:137 107.04961:111 107.08511:226 108.04384:103 108.08052:174 109.06519:52 109.10102:417	
1714	Unknown	18612	9.42095	9.614634	9.854134	163.0763	167467.125	823942.625	null	[M+H]+	M + 0	found in higher mz's MsMs_1726	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1757.11	163.03873:26 163.07628:56157 163.10132:35 163.11259:49 164.04288:26 164.07929:5767 164.11571:62 165.05388:79 165.08159:439 165.11308:59 165.12568:150 165.16221:132 166.08442:58 166.13117:35 167.04847:42 167.07001:56 167.08522:42 167.10803:78 167.14351:121	50.01523:231 51.02272:1217 76.79333:29 77.03835:21193 79.0544:172 91.05285:106 92.02638:35 104.69555:34 105.03385:31054 106.03585:38 115.05233:43 117.06941:32 123.04307:42 133.02631:30 135.0453:33 135.07834:57 163.03999:24 163.07504:235
1715	Unknown	18612	9.393367	9.614634	9.785367	164.0793	18110.5	89555.2421875	null	[M+H]+	M + 1	isotope of 1714	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	582.5385	164.04288:26 164.07929:5767 164.11571:62 165.05388:79 165.08159:439 165.11308:59 165.12568:150 165.16221:132 166.08442:58 166.13117:35 167.04847:42 167.07001:56 167.08522:42 167.10803:78 167.14351:121	
1716	Unknown	18612	9.51755	9.614634	9.740067	191.085	4684.9375	24071.59375	null	[M+H]+	M + 0	similar chromatogram in higher mz_1707; similar chromatogram in higher mz_1710	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	146.6845	191.085:1394 191.10533:134 191.14056:127 191.17987:245 192.08908:274 192.10266:82 192.13663:48 192.18147:59 193.08352:62 193.12166:284 193.15845:517 193.19387:49 194.11741:506 194.15975:80 195.10066:127 195.1212:305 195.13626:138 195.1746:293	55.05373:164 65.03782:108 67.05251:81 69.07349:66 74.7323:20 77.04047:117 79.05394:152 81.06955:102 86.93652:20 91.05426:159 93.07178:105 95.08463:74 105.06957:81 107.05029:117 107.08376:115 117.06897:63 119.08647:161 120.00394:20 121.09854:142 131.08383:59 135.11667:84 145.09979:68 149.09567:37 149.1328:51 152.06084:68 158.10828:97 164.06264:55 165.07118:1288 173.09734:66 176.0647:73 176.11934:21 187.05444:46 189.07092:3535 190.07782:3602 191.08601:5498
