PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum,Predicted Label,Prediction Probability
2069,Unknown,19481,10.44573,10.57437,10.91828,487.3622,21178.5,157526.359375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1069.463,487.30589:63 487.36216:4395 488.36465:1262 489.36384:279 491.28487:52,99.23423:20 282.19724:20 305.14359:21 354.20621:21 419.95807:21 448.15271:22 469.23862:22 484.86374:22 486.26782:22 487.36008:22274,0,0.13427721655218738
1018,Unknown,18183,8.963483,9.073867,9.185516,490.2996,7649.625,37747.54296875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,171.8366,490.25836:124 490.2996:2108 491.22689:55 491.30511:534 492.27467:216 492.3073:160 493.23866:131 493.35841:109 494.32346:104 495.20437:64 495.23055:120 495.25673:4551,55.05437:135 58.99492:20 67.05401:496 68.05793:20 69.07012:139 71.04915:121 79.05207:32 81.06589:204 81.06942:1120 83.08538:318 85.0637:214 87.04426:77 89.05872:52 93.07163:133 95.08638:1098 97.06573:72 97.1034:177 99.08205:206 101.06095:71 105.07141:102 107.0846:56 109.10256:633 111.07839:46 111.11869:65 113.09593:64 115.07589:37 119.08414:184 121.09943:362 123.00439:50 123.11749:556 123.31444:20 125.0974:58 125.13468:74 129.05672:72 131.08475:107 133.08562:104 133.10258:160 135.11758:162 137.09608:41 137.11446:71 137.13167:522 139.11093:52 141.01472:66 141.01706:374 144.007:20 145.10074:87 145.11726:20 147.11867:418 149.09663:61 149.13495:200 151.11073:166 151.14688:213 153.12863:60 157.12959:20 159.03014:104 159.1179:222 161.13365:692 162.02084:55 163.10948:47 163.14955:178 165.12634:636 165.16791:76 167.10742:74 169.12199:85 173.13058:163 174.09155:20 175.14861:149 176.05791:53 177.10785:69 177.16264:141 179.04913:76 179.14227:747 181.12103:84 183.13721:205 184.07896:21 187.14801:216 189.16364:43 191.14534:91 193.15781:84 195.12604:72 195.13835:223 195.17397:43 197.15515:127 201.15729:54 205.15752:72 209.15318:299 211.1683:21 215.18297:29 219.17593:52 219.21512:62 223.17046:280 225.16211:20 233.22473:41 237.18466:73 241.20074:29 243.20998:730 252.19348:48 261.22107:1656 262.22333:54 279.20181:83 279.23129:3744 280.26096:80 289.07291:21 292.18964:21 297.23993:1031 301.21805:44 339.24866:21 341.23407:21 355.23123:53 369.229:57 373.23694:35 374.36462:88 383.21896:95 401.23029:77 411.14801:20 415.78638:21 416.37228:48 419.24161:174 437.25473:80 455.26178:43 490.23438:61 490.26477:304 490.30167:118 490.31686:122 490.40369:45,0,0.04666666666666667
210,Unknown,11528,4.520017,4.592233,4.779183,490.3218,5007.1875,22711.6875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,116.3192,490.29574:36 490.32179:1445 491.16002:17 491.32732:372 492.32518:90 493.3001:23 495.28339:31,59.04995:1014 73.06459:33 87.04435:113 89.05973:1116 103.07543:1355 117.09011:67 131.06915:65 133.08574:995 147.10097:756 161.11638:49 175.09688:45 177.11192:665 191.12791:106 221.13828:132 235.15265:43 253.15984:12 265.16693:75 279.17752:21 297.18951:33 309.18674:30 323.20413:13 341.21448:22 353.22055:21 361.19644:5 367.23163:23 385.24271:33 399.11279:5 429.26889:43 473.24231:23 473.29562:557 490.29996:21 490.32166:231,0,0.00421471522788093
1020,Unknown,18183,8.963483,9.073867,9.199117,495.2567,17456.4375,99254.0234375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,771.5167,495.20437:64 495.23055:120 495.25673:4551 495.38108:171 496.23455:101 496.26075:1409 496.33937:267 496.38742:158 496.42018:621 497.27016:595 497.34012:76 497.4232:238 498.27185:285 498.32656:83 498.36157:93 498.39877:83 498.77745:74 499.28988:103 499.34902:74,185.13548:20 199.01524:36 199.02216:73 212.15405:21 217.0321:168 251.17966:21 256.18994:32 287.11792:20 301.21637:52 319.20514:45 319.2244:1688 414.29221:25 495.22543:53 495.25159:373 495.2865:53 495.44141:43,0,0.1810342786926841
1911,Unknown,19118,10.01542,10.19608,10.47612,495.3876,3576.5,30525.830078125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1231.92,495.38757:1042 496.4223:3776 497.39471:132 497.42751:906 498.40309:50 498.42279:160 499.42563:62,55.05868:7 57.06975:166 69.06761:9 71.08544:164 73.06361:65 81.07022:7 83.0844:24 85.10159:120 87.046:31 89.05955:669 92.37396:7 95.08533:16 97.09944:37 99.1161:85 109.09938:10 111.11755:26 113.13022:19 113.13648:7 117.092:23 121.10146:7 123.11954:20 127.14713:18 131.07002:13 133.08548:372 135.09923:8 135.35342:7 137.13383:19 163.0968:16 169.19577:35 175.09653:13 177.11028:135 193.1944:14 195.12447:12 211.20798:23 213.22151:54 221.13638:17 237.01688:7 239.14352:23 253.18896:7 257.24817:45 278.12805:20 278.13623:7 280.13434:7 283.17624:36 297.15176:45 301.27731:35 327.20221:53 381.83432:7 383.14182:27 439.19968:54 477.4325:13 495.2583:56 495.28665:13 495.32812:28 495.38483:23 495.39139:43 495.41757:75 495.44156:257 495.4852:33,0,0.0021559583090270634
1966,Unknown,19239,10.2232,10.33663,10.49353,496.3852,9279.0,64179.82421875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1658.795,496.34369:37 496.35898:57 496.38519:1737 496.41795:381 496.87672:30 497.38817:481 497.42097:123 498.39217:138 498.42937:35 499.32707:22 499.39936:31 500.37688:25 500.47994:35 501.31584:29 501.34218:278 501.37949:44,59.04608:27 71.08628:58 73.06446:40 77.05922:48 84.09089:10 87.03688:31 87.04419:242 87.07803:10 89.05957:1129 97.10525:10 103.03942:1476 104.1049:34 104.87246:10 119.07014:62 121.08531:42 131.07005:451 133.07533:26 133.08551:746 147.06384:317 151.09132:28 151.09735:45 152.14871:10 163.09683:309 165.11487:109 175.09656:551 177.11292:1349 184.07085:66 191.09235:555 195.12039:154 207.12215:165 209.10056:160 221.13351:57 227.20529:39 235.11766:183 239.14812:153 251.10474:47 251.14822:996 253.12195:41 279.11642:23 279.14426:512 283.17465:1266 283.22415:30 285.24869:22 297.13321:72 297.1535:2946 325.20691:11 375.19174:11 439.20184:11 440.20288:26 451.35849:36 461.35153:25 479.3494:26 496.30829:34 496.34323:53 496.36069:25 496.38474:82 496.41092:65 496.42404:84 496.43933:116,0,0.028874333719798036
1931,Unknown,19129,10.10192,10.20973,10.38885,496.4218,19786.3125,136719.671875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,3281.248,496.42183:4312 497.38768:95 497.42266:1372 498.43107:212 499.42735:78 501.33949:49,89.05547:30 89.06009:127 131.07391:20 133.08714:301 177.11337:85 195.1263:32 221.15138:21 239.14999:62 265.16357:37 283.1485:21 283.1749:556 451.36038:42 496.38223:47 496.42154:389,0,0.028842766125299953
1224,Unknown,18249,9.046166,9.157766,9.36545,497.2726,20235.4375,131681.25,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1492.905,497.23107:106 497.25511:319 497.2726:5604 497.34037:118 497.39284:76 498.27429:1320 498.33556:65 498.36839:415 498.39903:86 499.27699:275 499.37118:115 500.27411:173 500.34647:88 500.37936:643 501.24809:72 501.26785:66 501.30955:104 501.38198:305 502.26037:82,99.04548:20 131.08972:20 181.0146:20 199.02087:107 211.09602:20 217.03511:54 283.16849:21 319.0827:20 321.21732:149 321.24017:2313 363.2446:21 497.14069:37 497.23468:50 497.26746:577 497.42706:41,0,0.1147140204372473
1820,Unknown,18854,9.785367,9.90865,10.0609,498.4009,9940.5,69146.53125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,414.6685,498.30685:24 498.34624:36 498.40095:2329 499.18692:21 499.35777:33 499.40378:675 499.45197:32 500.38349:33 500.40542:101 500.48217:20 501.26978:53 501.38172:42 502.2667:20 503.11068:62 503.30639:164 503.35257:103,55.05655:2 57.06981:31 59.04914:73 71.08469:15 73.06535:20 83.08538:4 85.09987:14 87.04335:54 88.04677:4 89.05964:2453 90.01691:4 90.06249:8 91.07376:24 97.0976:3 99.11523:9 101.09642:5 104.10598:15 106.10995:3 107.07243:4 115.1127:23 117.09:23 131.07014:36 133.08562:2582 134.08719:16 135.10164:13 147.1032:4 151.09747:25 155.18066:25 157.08537:6 161.11748:4 173.15251:60 175.09801:30 175.13303:5 177.11176:1906 178.11378:6 179.11867:10 179.12915:14 184.06966:13 185.07649:18 186.07536:6 195.12054:70 199.16849:6 199.20584:6 219.12077:9 219.12949:4 221.1366:293 222.13776:4 223.15433:5 227.19511:3 231.19765:6 233.17532:5 239.14832:294 240.15141:4 243.23138:8 252.15144:3 259.21436:4 265.16507:64 283.17322:323 284.17706:28 285.17606:23 287.25574:15 291.21356:4 301.21466:3 309.19159:52 309.22781:3 321.00464:3 326.14832:5 327.20255:4621 328.20517:15 379.22827:3 400.05692:4 439.80844:10 442.21289:4 480.33325:7 481.37366:115 481.42743:2 498.16672:6 498.28049:25 498.31769:5 498.35269:28 498.39865:227 498.47089:25,0,0.011736079384155565
1548,Unknown,18414,9.26815,9.36545,9.5592,500.3792,4448.5,23743.38671875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,104.9425,500.23006:65 500.27391:63 500.37916:1302 501.29398:44 501.34007:116 501.38397:460 502.29092:943 502.33926:78 502.3832:90 502.49746:323 503.30425:291 503.35263:262 503.5044:139 504.26576:76 504.30319:133 505.29871:64 505.33396:207,57.07126:136 71.08548:329 73.06281:58 74.09624:20 87.05246:20 89.0596:731 89.06793:20 111.11658:20 113.13029:68 117.09207:125 122.0722:20 131.06561:45 133.08669:363 157.15903:238 164.00076:20 175.13295:28 177.11168:307 178.11633:20 195.12047:21 201.1864:166 205.09846:21 221.14088:86 239.14821:60 245.21056:177 262.25339:56 283.17804:68 324.90659:21 327.20773:58 369.17987:21 371.23389:178 437.29144:21 439.22049:47 439.32526:52 441.7923:21 457.23611:168 457.27386:22 483.32187:36 483.35205:249 500.13541:22 500.22311:49 500.25381:39 500.26697:84 500.29984:78 500.35904:46 500.36563:122 500.38098:72,0,0.003450627973776008
1081,Unknown,18205,8.990967,9.101517,9.26815,500.3792,7594.5,48456.48046875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,181.561,500.27615:123 500.34193:377 500.37921:1934 501.24794:131 501.30061:108 501.35329:129 501.38621:586 502.24923:61 502.29317:634 502.35249:69 503.10639:154 503.26251:183 503.2977:253 503.35488:77 504.10733:70 504.246:197 504.26361:551 504.30764:97 504.34286:97 505.1996:61 505.27231:260 505.30096:175 505.33401:604,57.03428:188 57.0713:20 59.04915:4001 73.06286:59 81.08179:20 87.04611:20 89.05966:167 91.06255:20 95.08449:20 97.06478:61 99.08012:163 101.09546:98 115.07171:29 115.07591:233 117.09108:2295 119.08309:34 121.10592:39 129.1347:20 131.07355:20 133.0845:84 134.0929:21 157.12225:2066 159.1402:42 162.02213:20 173.11514:51 173.1203:38 175.13306:2000 177.1144:66 184.07236:66 185.14854:49 191.1237:20 199.14224:21 201.15038:26 216.15331:39 227.18188:20 228.19363:20 233.17686:499 241.98245:21 251.17644:21 251.18576:88 262.25037:107 267.21231:41 283.17822:21 291.21695:119 309.22614:126 311.23419:21 320.10962:21 323.24265:31 327.19907:28 328.25497:62 352.10284:21 356.91461:21 359.2612:254 367.27457:23 425.30908:50 455.31207:34 483.30063:45 483.32648:122 483.35236:516 500.21246:55 500.24097:75 500.28262:45 500.33963:85 500.37253:66 500.52383:49,0,0.09701254068716948
1325,Unknown,18304,8.936216,9.22715,9.642283,502.2928,8053.9375,109080.46875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,386.8932,502.2928:1688 502.48835:68 503.11041:153 503.14999:93 503.29513:487 504.26104:144 504.30726:181 505.10228:100 505.29397:130 506.11403:65 507.10692:125,55.05431:58 57.06975:63 62.05817:95 67.05394:169 67.60009:20 69.06761:33 71.08461:63 75.04768:20 79.05373:128 81.0711:144 83.0844:64 85.06632:58 88.07519:286 91.05496:120 93.07058:101 95.08055:119 97.06659:85 99.12:20 105.0713:76 107.0855:112 109.09937:65 117.06972:78 119.0808:24 119.08615:502 121.10254:164 123.08255:38 129.05991:96 131.08348:82 133.10017:80 135.08556:62 135.12086:45 137.13268:47 145.10294:85 145.10886:20 147.11493:142 149.1312:73 157.10118:125 159.11774:84 161.09615:49 163.11182:54 171.11382:125 173.13168:52 175.11079:50 175.14581:141 177.16245:45 179.14209:20 185.12831:62 187.14647:55 189.16479:101 197.11365:77 201.16264:77 203.17812:571 213.16138:58 216.06081:115 227.16681:21 236.23573:21 250.03397:20 251.12798:166 259.24249:21 264.27002:593 269.22519:361 271.25082:22 287.24048:36 327.17914:104 327.1951:25 330.26279:39 330.27881:105 335.17645:21 355.18466:21 355.20129:70 361.27023:5885 363.22928:21 502.29242:57 502.31219:67 502.32977:113 502.37372:148 502.43524:68,0,0.01646952954964005
139,Unknown,10538,3.8182,3.911533,4.0238,504.3387,5787.875,25578.86328125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,233.5796,504.10981:33 504.25729:15 504.29471:33 504.33874:1467 505.10073:56 505.34311:366 506.09484:26 506.34186:72 507.34601:28 508.00201:59 508.2937:27 509.0056:20,70.06434:13 72.0791:15 73.06283:8 84.0487:8 85.02933:4 87.04333:112 89.05963:1245 91.07281:11 117.0921:23 120.08213:13 129.09901:9 131.06902:43 133.06638:8 133.08672:1251 136.073:8 147.0687:8 159.09933:5 161.1162:14 175.09409:33 177.11304:947 179.1265:23 195.12051:14 196.11179:4 219.12511:22 221.13803:295 223.14992:7 239.1498:37 265.15704:11 265.16183:100 267.17694:7 281.04755:19 282.04761:18 283.17484:40 309.18811:68 327.20248:60 353.2146:37 371.22455:52 397.24622:8 415.0351:6 415.25278:95 416.04221:13 441.27539:26 459.26337:95 459.28018:1314 460.27649:7 502.7038:5 504.33817:941,0,0.009368945330072717
363,Unknown,12419,5.31095,5.507867,5.671233,505.2968,8279.875,45479.20703125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,237.3085,505.09407:33 505.29678:1817 506.30211:550 506.32637:26 507.30401:96 508.00196:31 508.30912:33,59.04768:8 72.05586:11 72.08:47 73.02855:19 73.04698:16 73.06541:17 86.09576:40 87.04433:51 88.07443:29 89.05879:240 90.01791:130 90.09699:7 103.07541:12 114.07076:7 115.09806:18 117.09221:21 117.11343:52 120.08009:7 121.10923:29 128.10419:7 131.07027:27 133.08459:163 134.11908:31 135.12567:55 148.13354:82 149.14105:80 150.11353:31 161.11758:22 162.14952:75 163.15092:13 164.12277:14 165.13654:211 175.09425:44 177.1106:187 178.07076:108 178.14403:201 179.14503:25 179.1516:187 180.15675:11 192.1606:126 193.15932:14 193.16612:169 194.13741:30 195.14946:13 199.17833:50 206.17268:93 207.18456:34 208.16071:13 209.13774:16 209.16185:352 219.12241:13 219.134:7 221.13531:61 222.09702:114 222.14961:41 222.16861:308 223.17062:53 223.17793:212 224.14847:7 227.1761:53 236.18495:145 237.19389:231 238.16415:57 239.17427:30 250.20032:150 251.20766:32 252.17967:30 253.15823:12 253.18787:242 265.16528:42 266.1207:37 266.17188:24 266.19589:483 267.1676:13 267.20444:230 268.17319:10 279.16928:63 280.21194:75 281.05276:23 281.2171:111 282.19443:45 283.04645:28 283.17673:12 286.07257:7 294.22598:129 295.23575:18 296.20673:25 297.19452:13 297.21481:224 308.17914:14 309.19186:58 310.22003:100 311.22745:77 324.23764:130 325.24634:85 326.21408:48 327.19748:17 327.22583:13 338.23859:12 338.25299:105 340.22824:21 341.24338:91 346.97144:7 351.20596:18 354.21973:11 354.24741:694 355.23334:13 355.25552:29 368.26361:50 370.22076:15 370.24716:83 372.18878:15 384.23508:11 397.20361:7 398.27496:57 399.27725:14 400.98715:52 414.26694:102 416.21057:14 429.2952:50 460.23907:354 487.21378:7 505.25488:13 505.2637:28 505.29675:598,0,0.010647032128786678
2072,Unknown,19481,10.43288,10.57437,10.86362,510.4364,16315.375,119783.2265625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1635.797,510.43644:3544 510.4763:42 511.40917:111 511.44021:1169 512.38727:44 512.41389:565 512.44496:239 512.50488:105 513.42405:188 513.4396:59 513.50623:66 514.41963:39,87.04601:20 89.06048:1245 90.06147:22 96.08783:20 103.03742:54 131.07227:42 133.08662:1156 134.08479:53 165.1161:20 175.09264:20 177.11159:710 178.11755:54 195.12309:221 211.16525:20 218.88846:21 221.13638:115 239.1496:213 254.19606:21 283.17459:4326 284.17679:63 297.15683:80 465.37762:122 510.40112:114 510.43655:2387,0,0.033971444988651754
1603,Unknown,18447,9.26815,9.4072,9.684033,511.2237,8249.875,37402.53125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,741.2695,511.22366:2281 511.43867:101 512.22598:803 512.27257:97 512.3813:117 512.41458:956 513.23151:202 513.33589:60 513.41807:285 514.36696:52 514.4181:87 515.35678:78 515.41464:51,55.05509:27 57.06907:17 71.04998:81 83.04874:187 87.04243:12 89.06149:59 91.05037:18 91.05598:35 101.057:46 103.03851:12 104.10498:12 109.09949:13 119.0745:25 119.08627:956 125.05793:7 133.08562:49 134.09059:11 171.13708:7 175.01628:98 177.11044:14 177.11436:24 181.02473:57 184.07764:7 185.15251:42 187.01526:15 198.19434:13 215.04637:324 217.09975:8 219.0874:13 227.04591:25 237.11369:13 240.1514:11 253.15491:12 253.19389:7 255.07385:17 266.05972:7 275.06818:220 283.17157:50 284.17871:63 293.09351:158 293.17407:12 302.13235:7 313.27469:7 315.09567:128 327.19897:41 333.12323:308 333.74078:7 343.25793:7 393.14609:3358 394.138:13 411.15393:13 411.16986:56 433.17688:1137 493.30603:13 511.22577:2946 511.44302:25 511.49179:58,0,0.007046761706943105
1912,Unknown,19118,10.0609,10.19608,10.53402,512.4167,292345.25,1727318.75,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,51457.95,512.41676:63272 513.42025:19371 514.36025:50 514.40027:98 514.4225:3056 515.42796:542 516.42326:86 517.33924:70 517.37269:2386,71.08599:35 73.06583:32 87.04383:103 89.06012:5024 91.0733:39 117.09152:28 131.06947:141 133.08606:10405 134.08878:26 135.09979:60 146.83029:10 151.09547:76 169.19505:65 175.09708:68 177.11214:4310 195.12363:185 221.1398:992 239.14854:892 265.16364:130 283.17499:798 309.18994:189 327.14401:31 327.1582:24 327.20078:17718 328.2034:52 495.38696:271 512.39838:187 512.41614:1039,0,0.016424847916320668
1252,Unknown,18260,8.653,9.171383,9.37945,512.4171,6507.8125,127256.0078125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,333.6569,512.25733:83 512.27952:103 512.41265:1046 513.3384:94 513.37838:55 513.42058:383 514.24943:78 514.39393:99 514.42506:145 515.22579:90 515.26584:109 515.42607:73 516.31889:137 516.37013:106 517.23924:172 517.29275:141 517.37079:218,73.02937:22 73.06372:60 87.04339:102 89.05044:97 89.05876:1173 91.07662:48 115.08016:23 117.09006:44 129.09241:20 131.08818:20 133.08116:196 133.08568:1494 147.12111:20 151.09273:20 159.11552:20 163.16466:20 169.16032:120 171.14104:39 173.13454:20 175.10588:20 177.11185:1264 184.0764:20 193.19742:20 195.12338:95 201.04758:53 213.1832:59 221.1411:154 239.14844:141 239.20302:27 247.16725:64 257.1731:36 263.1593:21 265.15881:60 265.16522:35 283.17667:653 285.18118:37 301.21652:51 309.20901:21 327.04492:42 327.19208:212 327.2027:2745 335.20929:28 335.22183:110 336.21869:207 381.15137:21 477.33896:51 494.2822:31 495.33759:42 495.38342:48 495.39215:139 512.21509:34 512.24615:69 512.26392:81 512.31714:54 512.34821:123 512.41699:300 512.45917:97 512.53015:69,0,0.059639699430731385
784,Unknown,18073,8.601033,8.936216,9.1154,513.2672,48091.75,285413.9375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,2239.221,513.23383:234 513.26714:12211 513.41817:65 514.23812:56 514.27147:2706 515.2701:578 516.27638:137 516.3432:77 517.23236:46 517.34607:44 517.37283:66 518.22494:42,131.03693:20 135.08043:20 143.10657:37 337.2132:121 337.2366:5985 338.23645:42 366.47824:20 449.26367:20 469.51682:20 484.16241:20 513.11536:22 513.21527:45 513.26636:2139 513.31299:40,0,0.2856707312724229
1659,Unknown,18535,9.393367,9.51755,9.655933,514.3964,5286.875,27754.333984375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,251.7147,514.3497:22 514.39639:1161 515.39737:284 516.39932:72 517.36657:112 518.3191:72 519.14072:124 519.34622:89,57.06981:87 71.08552:225 71.84627:10 73.06368:71 81.06413:10 85.10078:113 87.04426:44 89.05964:1400 103.07733:10 117.08894:64 118.09349:10 121.94557:10 127.14726:84 133.08562:1054 135.09253:31 161.11623:25 171.17429:260 175.09541:34 175.10449:36 177.10655:149 177.11176:812 179.12523:28 185.15118:16 195.12193:22 215.19879:264 220.13046:10 221.13808:226 239.14529:30 259.21121:28 259.22543:163 265.16666:72 283.17654:104 294.1955:10 303.24606:32 307.16785:11 321.26288:12 327.17773:11 327.20255:86 328.2034:45 329.20935:78 347.27435:11 353.21652:22 365.27271:11 371.20383:39 371.2265:834 407.36819:10 453.34161:62 497.37064:544 497.40341:37 514.30023:24 514.33801:39 514.35803:34 514.39136:272 514.4447:19,0,0.013852288130458591
129,Unknown,10417,3.51565,3.804983,3.965167,515.4215,3172.0625,11264.828125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,660.921,515.42148:623 516.30317:84 516.42123:236 516.79332:28 517.30154:41 517.42418:32 518.30534:30 519.14035:329 519.30118:17 520.13699:185 520.33151:33,70.06601:15 72.08079:14 84.04604:7 86.09663:12 100.11125:15 129.10463:16 136.0742:12 338.28348:10 356.29263:27 374.29834:7 374.30594:29 395.15274:4 416.30438:9 416.31638:14 515.42139:5263,0,0.05240553430327875
